id,EAP,HPL,MWS
id19012,0.9978688,0.0008384122,0.0012928012
id02414,0.04171729,0.006087572,0.95219517
id21814,0.4633563,0.16632445,0.37031928
id00247,0.95010614,0.044475373,0.0054185
id24584,0.99456763,0.0015729457,0.00385942
id01109,0.25634775,0.051390067,0.6922622
id07953,0.99018854,0.004136405,0.0056750574
id02030,0.5628065,0.22584142,0.2113521
id23912,0.35135424,0.041711185,0.60693455
id13856,0.7504366,0.08501744,0.16454595
id18661,0.0015356387,0.9983115,0.0001528198
id16595,0.0031030346,0.005498495,0.99139845
id11387,0.12661512,0.05987223,0.8135126
id12489,0.06261003,0.10121858,0.83617145
id26079,0.99165535,0.003180218,0.005164485
id05553,0.68181926,0.27032858,0.047852147
id09596,0.84750295,0.14884567,0.003651353
id23663,0.0006416142,0.99905735,0.00030102758
id25726,0.62292665,0.043848578,0.3332248
id18105,0.010690846,0.011767015,0.97754216
id23249,0.013741272,0.9726566,0.013602113
id19756,0.0024197015,0.0018135798,0.99576676
id23981,0.003607804,0.9780074,0.018384812
id11521,0.01065488,0.008749332,0.9805958
id17449,0.0037829229,0.0015302935,0.9946867
id15479,0.8940297,0.062248997,0.04372137
id13555,0.0013982374,0.0016323716,0.9969694
id01520,0.8631099,0.0021809996,0.13470918
id03093,0.9745712,0.008874743,0.016554086
id09992,0.75366235,0.060669877,0.1856678
id06668,0.83464915,0.14749171,0.01785918
id19568,0.90202695,0.044579152,0.053393938
id17963,0.805919,0.08980838,0.104272604
id04142,0.8130614,0.020341873,0.16659676
id24508,0.0023108625,0.00039556768,0.99729353
id10791,0.56045735,0.021970306,0.41757235
id01228,0.18376364,0.023761407,0.7924749
id24879,0.8320525,0.07297614,0.094971284
id19795,0.47682378,0.18671583,0.33646035
id02488,0.014839806,0.019255856,0.96590436
id10204,0.3874466,0.4058098,0.20674358
id20878,0.66621125,0.23127542,0.10251335
id10163,0.019264614,0.0069990596,0.97373635
id26439,0.3621259,0.011896107,0.625978
id06268,0.8084824,0.18538807,0.0061295438
id05530,0.0040156995,0.0015443664,0.99443996
id15914,0.0023290948,0.9958528,0.0018181275
id21656,0.33740976,0.62695944,0.03563083
id16473,0.045177728,0.9449717,0.009850568
id11262,0.0024173288,0.00023230788,0.99735034
id15332,0.0051343865,0.0011790874,0.9936865
id01765,0.0008340442,0.0001842186,0.99898165
id12527,0.83891916,0.026145136,0.13493563
id16877,0.004795312,0.0004257474,0.994779
id19105,0.32371652,0.43495205,0.24133143
id19533,0.9960975,0.00096121593,0.0029413528
id27557,0.002915913,0.9953277,0.0017564087
id19487,0.07210989,0.096491486,0.8313986
id25958,0.0049369233,0.0063582095,0.98870486
id22331,0.75552213,0.0351925,0.2092854
id13674,0.8243766,0.090329506,0.085293934
id04688,0.99901164,0.00043523047,0.0005531042
id25663,0.0011051822,0.00028345475,0.99861133
id00344,0.008656102,0.98873794,0.0026059104
id11323,0.9870855,0.011089023,0.0018254353
id18670,0.16634914,0.82680184,0.0068490366
id23811,0.9320391,0.007834309,0.060126655
id27702,0.9877709,0.010824326,0.0014047619
id09979,0.9946354,0.0012261146,0.0041383994
id25040,0.00067769765,0.9990276,0.00029469118
id00083,0.96684116,0.032764804,0.0003939976
id19751,0.97960395,0.013211234,0.0071848445
id19385,0.07357998,0.06159825,0.8648218
id22498,0.94021904,0.052719533,0.0070614205
id20381,0.5934458,0.28630865,0.120245606
id00428,0.0022726252,0.00023570546,0.9974917
id26942,0.0371874,0.40428793,0.55852467
id10242,0.67712355,0.07866487,0.24421161
id08136,0.0034989293,0.009045617,0.9874555
id00055,0.0015038121,0.00025162892,0.9982445
id15243,0.1366576,0.053772982,0.8095694
id13954,0.8897784,0.05592083,0.054300763
id26797,0.9974093,0.0002888054,0.0023019656
id11384,0.003636542,0.9840403,0.012323193
id07965,0.49203014,0.10949147,0.39847833
id19311,0.23522313,0.06495118,0.6998257
id08841,0.8300031,0.11485724,0.05513971
id14884,0.63852555,0.2639025,0.09757201
id10859,0.96875685,0.002522008,0.02872119
id10460,0.8853294,0.10358356,0.011087011
id25236,0.16571526,0.094037175,0.74024755
id19325,0.00599926,0.9870415,0.0069592004
id03265,0.013954852,0.92279935,0.063245796
id08636,0.002698744,0.9908522,0.006449141
id11848,0.0023962932,0.99512416,0.0024796089
id20945,0.85598135,0.039766673,0.10425193
id04971,0.8630302,0.07863491,0.0583349
id08496,0.973165,0.024062261,0.0027727422
id23091,0.118403524,0.024554476,0.857042
id06654,0.060870003,0.80161315,0.13751689
id10002,0.7415088,0.24165927,0.01683196
id16426,0.47764605,0.12601672,0.3963372
id12285,0.001680598,0.9978528,0.00046666653
id18466,0.9942935,0.004797824,0.0009086684
id27110,0.99687624,0.0012758919,0.0018478504
id07502,0.5026643,0.25324988,0.24408582
id02890,0.12668191,0.8388041,0.034514003
id19800,0.15416543,0.8330349,0.012799698
id19162,0.75098133,0.019100312,0.22991835
id23696,0.44862914,0.54080755,0.010563325
id25580,0.9751174,0.0076148356,0.017267834
id09671,0.028102897,0.96589816,0.0059990105
id21501,0.0011840924,0.99810237,0.000713535
id23983,0.007957493,0.0027934478,0.989249
id15163,0.007243189,0.85847175,0.13428505
id03351,0.0008172758,0.9973041,0.0018786106
id07575,0.025776125,0.94747895,0.02674498
id12149,0.53227526,0.15655342,0.31117132
id10262,0.47923687,0.22471716,0.29604602
id20055,0.0036864954,0.9944041,0.0019093849
id16660,0.99530894,0.0020966204,0.0025944244
id03200,0.2864476,0.55287963,0.16067277
id19508,0.42009965,0.048872013,0.5310284
id03793,0.002973632,0.99623543,0.0007910051
id19882,0.017860666,0.9025099,0.07962936
id16261,0.8623889,0.13390782,0.0037032017
id22519,0.0008016247,0.0013893789,0.997809
id24023,0.0066314484,0.9898127,0.0035558247
id04432,0.76316315,0.08600865,0.15082815
id06228,0.99505436,0.0036020475,0.0013435591
id20655,0.7572207,0.017858779,0.22492053
id10603,0.01765942,0.98088765,0.0014528903
id05162,0.8657167,0.12337665,0.010906675
id18462,0.013411984,0.056893334,0.92969465
id10034,0.0019690145,0.9973272,0.00070371776
id20090,0.0015639417,0.00048758162,0.99794847
id10966,0.039570168,0.03941773,0.92101216
id10696,0.0007034283,0.9989623,0.0003343031
id01326,0.6468901,0.12297676,0.23013319
id03613,0.024227785,0.9731082,0.0026639905
id01794,0.7573445,0.14938965,0.09326583
id26181,0.00090073806,0.000628138,0.9984711
id27587,0.6908675,0.30070385,0.008428701
id08364,0.98409146,0.0134085035,0.0025001047
id24179,0.8336621,0.047749802,0.118588135
id02284,0.9395608,0.052923568,0.0075156507
id10671,0.9872814,0.010410539,0.002308108
id08252,0.7405474,0.018322406,0.24113019
id15951,0.4339406,0.24820642,0.31785294
id21864,0.0010302819,0.001390305,0.9975794
id04453,0.004253524,0.9934803,0.0022661458
id12771,0.10198447,0.05540217,0.8426134
id09751,0.30996028,0.24715233,0.4428874
id10572,0.9188531,0.054078683,0.027068207
id13036,0.0042468715,0.009311256,0.98644185
id00112,0.30329487,0.19769002,0.49901512
id13299,0.0048423903,0.020274969,0.97488266
id00858,0.026168857,0.025422106,0.9484091
id08297,0.39595017,0.5779879,0.026061915
id11005,0.0055276933,0.0022723542,0.99219996
id25101,0.0056010853,0.9895068,0.004892141
id26150,0.9957885,0.002599301,0.0016122421
id13836,0.99871373,0.00043439772,0.00085185363
id07352,0.025763875,0.93956494,0.0346712
id08883,0.37093356,0.02622392,0.6028425
id09328,0.15799378,0.7561143,0.085891925
id03934,0.016845353,0.79809433,0.1850603
id14064,0.00694256,0.98922706,0.0038304222
id06643,0.9406861,0.033985652,0.025328172
id21558,0.99235886,0.006216422,0.0014247639
id17053,0.4652789,0.07084811,0.46387297
id06434,0.12754275,0.060945876,0.8115114
id16616,0.0041497457,0.0010697764,0.9947805
id03306,0.146197,0.049893394,0.8039096
id07375,0.004283946,0.92515856,0.07055745
id07934,0.014734977,0.002749575,0.98251545
id02202,0.5327656,0.0015078082,0.46572655
id03667,0.90804267,0.030666085,0.061291274
id27531,0.9418884,0.01708737,0.04102416
id00608,0.0007264609,0.99877006,0.0005034304
id18141,0.028961629,0.085892014,0.8851463
id00008,0.99512607,0.0036859997,0.001188011
id08845,0.6013138,0.039301988,0.3593842
id16610,0.99606764,0.0011709026,0.0027613991
id07464,0.003510405,0.00041573308,0.99607384
id02189,0.95845443,0.036871653,0.004673892
id17456,0.0040505705,0.015525756,0.9804237
id09421,0.009307713,0.004734365,0.9859579
id12813,0.06778932,0.5184742,0.4137365
id23428,0.002347745,0.0044285664,0.99322367
id01358,0.97897744,0.01986234,0.0011602523
id02737,0.011938436,0.94653416,0.041527417
id27430,0.003000464,0.0017747424,0.9952247
id12857,0.22901356,0.7029646,0.06802186
id01905,0.0012233447,0.00016459147,0.99861205
id18314,0.9844934,0.006666585,0.008840031
id02216,0.98448354,0.0052465587,0.010269942
id04034,0.0023469697,0.99655837,0.0010945798
id11461,0.0011964877,0.9982121,0.00059142016
id09397,0.060112406,0.039504103,0.9003835
id25870,0.17936927,0.7325204,0.088110395
id11653,0.29400712,0.044107024,0.66188586
id10046,0.9753387,0.008995109,0.015666248
id27294,0.99248683,0.006414179,0.001098992
id09975,0.9575291,0.027687714,0.014783202
id09133,0.013447212,0.010186893,0.9763659
id08410,0.5699383,0.058402903,0.3716588
id19062,0.40331683,0.57691556,0.0197676
id26530,0.0028807784,0.0002952036,0.996824
id09772,0.6342776,0.008111485,0.35761094
id10360,0.99443924,0.0022139982,0.003346765
id12530,0.019355185,0.97624946,0.004395396
id06013,0.03628146,0.023087405,0.94063115
id10525,0.8627638,0.05769099,0.079545185
id25934,0.010347483,0.9755824,0.014070107
id10624,0.87732756,0.10364517,0.019027255
id16000,0.005447409,0.0019496056,0.992603
id01995,0.6751451,0.005276286,0.31957862
id26809,0.0012745432,0.00030873966,0.99841666
id06631,0.0015163712,0.9976547,0.00082896295
id23869,0.006641311,0.0076463,0.9857124
id06357,0.015718704,0.9730584,0.011222917
id02926,0.005870927,0.0013221962,0.9928069
id14130,0.9856448,0.0013090756,0.013046083
id12672,0.009308898,0.98867524,0.0020158098
id21593,0.99177563,0.005338322,0.0028860318
id06089,0.003607243,0.9960075,0.00038523687
id09878,0.027582109,0.009672803,0.96274513
id06940,0.009464758,0.97526246,0.0152728185
id11312,0.002237477,0.9973591,0.00040340357
id25039,0.011506658,0.009838646,0.9786547
id25401,0.6625793,0.153009,0.18441172
id21772,0.43023014,0.089032724,0.48073712
id22915,0.03868005,0.73552006,0.22579987
id01096,0.7365882,0.16532327,0.098088525
id15071,0.0020543481,0.9968919,0.0010537207
id01062,0.006677169,0.0014481744,0.99187464
id09059,0.0064260643,0.9924568,0.0011171353
id16954,0.59109,0.028689807,0.38022017
id11730,0.9075009,0.011341473,0.08115758
id26294,0.014680354,0.004534996,0.98078465
id00940,0.3598495,0.429108,0.21104252
id08422,0.4658645,0.3608241,0.17331141
id14612,0.006389511,0.002055513,0.99155504
id11545,0.48037198,0.43144915,0.08817885
id24921,0.010089659,0.0179895,0.97192085
id18942,0.66911113,0.006059038,0.32482982
id23652,0.009436231,0.9598647,0.030699091
id07261,0.5851443,0.017101321,0.3977544
id11791,0.9784616,0.012053639,0.009484696
id07207,0.044682946,0.21037304,0.744944
id19774,0.9823338,0.011153349,0.0065128324
id06049,0.8378302,0.058889322,0.10328052
id13983,0.17852496,0.008866649,0.8126084
id27463,0.13986684,0.008070369,0.85206276
id09046,0.022585616,0.033225607,0.9441887
id25994,0.068858184,0.9281144,0.0030274023
id02689,0.08360354,0.86605966,0.05033683
id14829,0.016228456,0.98200524,0.0017662848
id20759,0.0008867802,0.00011255334,0.9990007
id27848,0.97064936,0.00651757,0.022833081
id08225,0.0015927544,0.0015571853,0.9968501
id17637,0.23289856,0.0043870215,0.76271445
id15355,0.96368456,0.0044290354,0.031886403
id13448,0.07139008,0.11805599,0.8105539
id01981,0.078345954,0.6045955,0.31705853
id09107,0.50832987,0.09255038,0.39911976
id20630,0.91280025,0.07710652,0.010093183
id10726,0.83614933,0.13649222,0.027358467
id03636,0.0024714516,0.0058421763,0.9916864
id01736,0.63279164,0.15939115,0.20781723
id23828,0.3418793,0.6202419,0.03787881
id27861,0.37739894,0.03196609,0.59063494
id14983,0.96896553,0.025440495,0.0055939634
id04726,0.21295561,0.25273067,0.5343137
id03313,0.033148047,0.001988671,0.96486324
id21981,0.095134236,0.87055576,0.03431001
id20082,0.8787682,0.1139109,0.0073209386
id03502,0.970356,0.0189251,0.010718931
id04804,0.81715673,0.05853534,0.12430798
id20635,0.16558951,0.020312253,0.81409824
id09564,0.83109355,0.14969152,0.019214861
id01354,0.4261787,0.5365852,0.037236083
id09441,0.019132854,0.018595934,0.9622712
id07175,0.9282805,0.04765412,0.024065433
id15544,0.09492874,0.009479875,0.89559144
id25935,0.76991206,0.08860151,0.14148639
id19230,0.1305175,0.8679606,0.0015219655
id00718,0.035309203,0.029091747,0.935599
id00274,0.9923544,0.006348324,0.001297301
id16546,0.69143534,0.28529453,0.023270193
id02136,0.0041685686,0.9945239,0.00130753
id19618,0.033452276,0.8767766,0.08977118
id00503,0.018132318,0.004578918,0.9772888
id11300,0.07638983,0.9222648,0.0013453206
id21526,0.0016775456,0.9981938,0.00012866218
id07300,0.0041536028,0.99320614,0.0026403076
id18782,0.006885195,0.9922935,0.00082130043
id01883,0.0049720495,0.9825797,0.012448322
id25235,0.8010756,0.09995024,0.09897422
id03747,0.02064421,0.014972689,0.96438307
id07155,0.6123762,0.20519674,0.18242706
id00565,0.9984681,0.0011855513,0.00034630139
id11232,0.971815,0.013857028,0.014327991
id00722,0.01997549,0.88838255,0.09164202
id19963,0.32993725,0.44390887,0.22615393
id16866,0.98270357,0.0015505787,0.01574584
id17280,0.00667109,0.9930918,0.00023702065
id04309,0.70274913,0.07414681,0.22310403
id23317,0.0028542518,0.9963278,0.0008179191
id25757,0.002884229,0.9920407,0.0050750235
id17088,0.006928161,0.005485913,0.9875859
id19779,0.009528089,0.0037412553,0.9867307
id26845,0.0133746015,0.91919667,0.06742879
id01923,0.925289,0.033238385,0.041472677
id09394,0.00987448,0.048420686,0.94170487
id25978,0.38734588,0.31560293,0.29705122
id03898,0.706323,0.2565262,0.03715078
id11967,0.09620388,0.039131884,0.8646642
id14964,0.9459339,0.009609438,0.044456646
id06337,0.009817771,0.0022993411,0.9878829
id26501,0.0070611844,0.002704479,0.9902344
id20513,0.9538952,0.042939603,0.0031651752
id05044,0.980719,0.0036360282,0.015645038
id07951,0.31948087,0.0124886725,0.66803044
id14796,0.1477938,0.114094034,0.73811215
id09780,0.010244651,0.009535328,0.98022
id13597,0.9980743,9.1801376e-05,0.0018339432
id26413,0.9982052,0.0009919878,0.00080283446
id14007,0.0006431903,0.9992556,0.00010122848
id01799,0.4116776,0.09511492,0.49320754
id24712,0.033289794,0.48507598,0.4816342
id13156,0.08763625,0.76269835,0.14966545
id25468,0.0017857577,0.00044918418,0.99776506
id25877,0.8680944,0.044816874,0.0870887
id22485,0.000806636,0.9991246,6.877059e-05
id09229,0.005087188,0.0011212903,0.9937915
id25687,0.4853134,0.1271221,0.38756445
id12266,0.13809405,0.12857245,0.7333335
id19723,0.9820962,0.004842257,0.013061544
id03536,0.996104,0.003104269,0.00079176266
id24370,0.0053888704,0.98071504,0.013896033
id10745,0.0010148743,0.99878734,0.0001977544
id17620,0.7833071,0.048393805,0.16829906
id16290,0.00084168196,0.9987508,0.0004075202
id04325,0.280946,0.060823396,0.6582306
id23332,0.015784748,0.0041056634,0.9801096
id15082,0.0017690213,0.99649626,0.0017347201
id21581,0.005409557,0.01058046,0.9840099
id17460,0.9860656,0.0059339837,0.008000396
id17003,0.9283733,0.0228674,0.0487594
id15193,0.0003063167,0.9989599,0.00073372875
id08389,0.10893835,0.007785589,0.88327605
id19831,0.0015899256,0.00035243557,0.99805766
id25627,0.0047234073,0.0024511763,0.9928254
id14051,0.5094697,0.12574121,0.36478916
id00942,0.99326706,0.0039171693,0.002815757
id09184,0.040918108,0.9347474,0.024334533
id21762,0.72300065,0.25503,0.021969346
id07390,0.4137897,0.57904106,0.007169324
id25785,0.24096091,0.64240664,0.11663249
id17567,0.007928544,0.9882631,0.0038084295
id13118,0.004790133,0.9941273,0.0010826138
id17508,0.006996172,0.0009943708,0.9920095
id21192,0.989924,0.0015473855,0.008528662
id27884,0.3176972,0.38903272,0.2932701
id08686,0.016638085,0.9509828,0.032379042
id01360,0.6830747,0.31556982,0.0013555171
id13689,0.24923278,0.46764252,0.2831247
id01772,0.48573616,0.056514606,0.45774928
id17507,0.0023193408,0.9946384,0.0030422886
id17644,0.84867555,0.059173442,0.09215098
id00494,0.8868059,0.10483213,0.008361964
id09881,0.058453336,0.92708737,0.014459364
id02306,0.89018494,0.059271,0.05054403
id06761,0.9872962,0.0062581724,0.0064456
id15045,0.06409897,0.07547127,0.8604298
id05992,0.0438938,0.001891051,0.9542151
id18245,0.5205073,0.20798086,0.27151188
id01047,0.7507807,0.134398,0.11482133
id23601,0.012335507,0.0046345782,0.9830299
id13140,0.82890636,0.03631864,0.13477495
id05280,0.0010546056,0.9979195,0.0010258874
id03728,0.107069135,0.023810126,0.8691207
id15626,0.8712743,0.05865972,0.07006603
id03086,0.0032137858,0.0006294607,0.99615675
id27898,0.20255454,0.6846933,0.11275218
id05891,0.9971662,0.00076302123,0.0020707496
id02214,0.0058050267,0.009271595,0.98492336
id17274,0.95423454,0.0276293,0.018136187
id09359,0.75264865,0.016946388,0.23040496
id03320,0.9964259,0.0015639028,0.0020101499
id26061,0.86944944,0.00876101,0.121789604
id02869,0.9984207,0.00045667935,0.0011226637
id21891,0.00036244479,0.999508,0.00012958125
id06182,0.015219682,0.97255635,0.012223982
id13429,0.00090947904,0.9984883,0.0006021924
id15943,0.0009616063,0.000851436,0.9981869
id13008,0.15251349,0.8108136,0.03667293
id08587,0.7600975,0.0679899,0.17191255
id03346,0.87070185,0.1246097,0.004688496
id02052,0.10861234,0.1280959,0.7632918
id00916,0.05946819,0.9116856,0.028846178
id11093,0.1173521,0.15170856,0.7309393
id15190,0.99475044,0.004316301,0.00093324884
id23076,0.29072267,0.16157742,0.5476999
id25738,0.00018036996,0.9997254,9.420623e-05
id21546,0.0011795118,0.0003755807,0.998445
id17764,0.99189645,0.004803556,0.003300013
id11990,0.92065513,0.07519046,0.004154453
id21050,0.7545865,0.0866734,0.15874003
id18324,0.45300648,0.071942605,0.47505093
id20690,0.7188854,0.080660805,0.20045376
id19799,0.006794605,0.0025349879,0.99067044
id12658,0.91078365,0.058302127,0.030914221
id03781,0.067634284,0.004121612,0.9282441
id04870,0.010413886,0.9774483,0.012137754
id20596,0.006665154,0.99200374,0.0013310523
id26849,0.99432904,0.0020246727,0.0036463544
id00600,0.02197402,0.9720399,0.005986085
id11902,0.90313077,0.06613483,0.030734392
id19219,0.9924344,0.002266188,0.005299418
id14788,0.00047835632,0.99919957,0.00032212713
id22482,0.00061560114,0.9981589,0.001225498
id15378,0.00073094043,0.9990138,0.0002553142
id14696,0.0005224678,0.99929786,0.00017965297
id17359,0.0676651,0.041847654,0.89048725
id16190,0.9070565,0.061783183,0.0311603
id21285,0.6773218,0.019151328,0.30352688
id06812,0.94258916,0.046811283,0.010599568
id15579,0.0007736109,0.00085536484,0.99837106
id26672,0.999278,0.00042383512,0.0002982061
id09842,0.015369961,0.80475336,0.17987673
id06045,0.98572505,0.011268563,0.0030063472
id21233,0.99454933,0.0024285805,0.0030220672
id16227,0.9908227,0.0051652784,0.0040120105
id17437,0.012800566,0.0872883,0.8999111
id02309,0.9852083,0.011286692,0.0035050274
id18232,0.00075539056,0.00089434837,0.99835026
id23419,0.03256712,0.002071942,0.96536094
id11924,0.9971957,0.0009254045,0.0018789001
id12263,0.99830127,0.0007954302,0.0009032478
id16734,0.79748464,0.011920333,0.19059505
id07989,0.9792715,0.015659187,0.00506931
id24633,0.013836508,0.18866205,0.79750144
id19770,0.9148457,0.014289762,0.07086459
id05094,0.17248517,0.07138299,0.7561318
id07252,0.9766212,0.0040601743,0.019318575
id12536,0.97388476,0.009900272,0.016214926
id24324,0.85986006,0.01837332,0.121766634
id25546,0.13046183,0.047440745,0.8220974
id24732,0.99238694,0.0019499882,0.0056631197
id07280,0.35160387,0.18912123,0.45927495
id23268,0.9491727,0.015039262,0.035788078
id18050,0.018600572,0.010608414,0.970791
id19360,0.994073,0.0051598586,0.00076716614
id00456,0.010904284,0.9824447,0.0066510537
id14069,0.00962824,0.98978347,0.00058830966
id24965,0.004867912,0.99408394,0.0010481165
id13245,0.17756808,0.0061787665,0.8162532
id22515,0.0010808475,0.9986701,0.00024905146
id11332,0.9610093,0.0047195763,0.034271114
id19876,0.0037808425,0.010890119,0.9853291
id18315,0.8784947,0.011111538,0.110393725
id05260,0.4680902,0.47850555,0.05340429
id14594,0.0038010038,0.9949921,0.0012069114
id12867,0.8672363,0.10911318,0.023650521
id05902,0.006186581,0.9902057,0.0036076736
id06390,0.0054587484,0.0014700544,0.99307114
id06005,0.39414787,0.43795064,0.16790153
id24075,0.5109216,0.14414154,0.34493685
id12630,0.36419025,0.6013303,0.03447944
id26378,0.0014214995,0.0006251923,0.9979533
id05535,0.06633626,0.7469637,0.18670005
id26702,0.0038084562,0.0012754918,0.9949161
id25209,0.3610623,0.32783535,0.31110233
id19835,0.007708362,0.00712616,0.9851655
id09511,0.006218205,0.99040204,0.0033797931
id27364,0.4623063,0.50275016,0.034943566
id09695,0.75292754,0.04585199,0.20122047
id16165,0.9934788,0.0032883026,0.0032329413
id19503,0.0010218793,0.0014766956,0.99750143
id13511,0.048001435,0.050002594,0.901996
id18752,0.028190354,0.0042937556,0.96751595
id18278,0.9792266,0.017565424,0.0032079916
id27219,0.612386,0.2371442,0.15046975
id05454,0.0023327353,0.99696535,0.0007018608
id12347,0.4184305,0.22091343,0.360656
id10397,0.82959735,0.03683885,0.13356383
id18543,0.62580156,0.07039875,0.30379972
id05210,0.99591845,0.0022774339,0.0018041071
id23141,0.0008456855,0.99899215,0.00016210973
id17139,0.9045036,0.077623956,0.017872436
id21399,0.97849214,0.00091845414,0.020589424
id18728,0.6827172,0.11249171,0.20479104
id12170,0.0063199424,0.99333066,0.000349395
id02225,0.17644812,0.7333365,0.090215325
id27210,0.0153137,0.9821071,0.002579233
id01242,0.16808219,0.15486994,0.67704785
id16587,0.44040194,0.07248191,0.48711616
id11144,0.03481782,0.033767752,0.9314144
id13709,0.93108743,0.023723261,0.04518933
id00841,0.0012008705,0.99829525,0.00050390227
id09692,0.0014248114,0.0002794502,0.9982957
id07635,0.9982961,0.0007828899,0.0009209899
id11375,0.98994875,0.001726464,0.008324827
id05703,0.55596226,0.35507908,0.08895863
id02757,0.99670666,0.0027640508,0.0005293658
id08216,0.033757918,0.9626366,0.0036054556
id09311,0.0325037,0.084293954,0.8832023
id11169,0.91080934,0.07937594,0.009814659
id23806,0.9980063,0.00071979826,0.0012739587
id01253,0.07675954,0.028226024,0.89501446
id27558,0.018991083,0.9759185,0.00509044
id06695,0.9981311,0.0008633216,0.0010055695
id22654,0.0017474479,0.99642247,0.0018300544
id16201,0.9884665,0.0018611236,0.009672437
id00873,0.074773915,0.9162322,0.008993919
id07131,0.48840985,0.48363748,0.027952664
id11454,0.0032526182,0.99405,0.002697391
id19481,0.99580586,0.0028709145,0.0013231526
id16409,0.73040086,0.07277868,0.19682045
id01686,0.9887671,0.0032924106,0.007940527
id24068,0.92049885,0.04383598,0.035665218
id14825,0.9915712,0.003901363,0.0045274603
id13611,0.9138498,0.072041415,0.014108794
id05586,0.99686986,0.0012568434,0.0018733514
id04497,0.99379176,0.0036546236,0.0025536828
id13912,0.3352231,0.6113755,0.053401377
id09675,0.059101947,0.10854334,0.8323547
id23620,0.002604001,0.9959336,0.00146241
id05596,0.05676736,0.15391684,0.7893158
id09067,0.001352506,0.0009386816,0.9977088
id05445,0.0034855513,0.99610054,0.00041394177
id16825,0.007111163,0.0033816635,0.98950714
id21127,0.99801564,0.001662824,0.00032153842
id01740,0.0032978242,0.00096317416,0.995739
id12719,0.8198102,0.059376888,0.120812945
id14137,0.14851849,0.13063289,0.7208486
id08909,0.0025131889,0.0010687329,0.9964181
id24041,0.4820166,0.07764212,0.44034126
id14489,0.86083394,0.117676966,0.02148908
id14961,0.06460341,0.0030334,0.9323632
id19923,0.6873404,0.28909487,0.023564758
id03339,0.001873415,0.9973616,0.00076494465
id08864,0.002490028,0.00089537026,0.99661463
id19803,0.66100824,0.0052694865,0.3337222
id09810,0.98535025,0.007961723,0.0066880113
id23324,0.9988907,0.0004953908,0.0006139765
id22050,0.0031764016,0.99656624,0.0002573723
id11386,0.34355086,0.6451605,0.011288674
id14739,0.99577844,0.003575737,0.0006457843
id02882,0.9897307,0.004291552,0.0059777577
id11988,0.45848504,0.30563813,0.23587684
id18839,0.00464426,0.9907603,0.004595417
id08474,0.0053405077,0.99385506,0.0008044458
id01060,0.034739535,0.96441513,0.0008453386
id06551,0.9948154,0.0021679369,0.0030166064
id06210,0.12534983,0.0022390014,0.8724112
id12349,0.0020218068,0.003574558,0.9944036
id21813,0.45712543,0.032422036,0.5104525
id13028,0.21976212,0.6319655,0.14827235
id10021,0.18892397,0.07547983,0.7355962
id07425,0.0031770468,0.0009484258,0.9958746
id24409,0.001098865,0.99857914,0.0003219735
id21183,0.98470914,0.009044837,0.006246061
id26178,0.124466956,0.8709763,0.0045567486
id24033,0.06715028,0.01899992,0.9138498
id14793,0.007576268,0.0013871808,0.99103653
id03053,0.98790854,0.006983215,0.0051082154
id24285,0.6272137,0.1754112,0.19737515
id09137,0.99793696,0.0016391013,0.0004239058
id03185,0.98702943,0.0012797086,0.011690903
id21242,0.026401823,0.9561004,0.0174978
id17446,0.44868073,0.05411682,0.49720252
id00087,0.018948406,0.97416556,0.006886011
id11019,0.96825826,0.027940333,0.003801359
id18832,0.009186815,0.9885902,0.002223029
id19224,0.36734474,0.023618683,0.60903656
id17436,0.31799784,0.027860116,0.654142
id09895,0.002173931,0.00092961336,0.9968965
id20296,0.025262251,0.0019874303,0.97275037
id03074,0.14340013,0.8232072,0.033392735
id09152,0.0010758167,0.9986106,0.00031352555
id15277,0.0012147025,0.0004648134,0.9983204
id07520,0.5250601,0.47054476,0.0043951278
id12928,0.0064232154,0.99255705,0.0010197331
id06197,0.013334074,0.0005403161,0.98612565
id24099,0.99186444,0.0011120251,0.007023528
id17392,0.8757998,0.04922344,0.07497675
id17303,0.5623202,0.13356505,0.3041148
id05682,0.9927456,0.0041828784,0.0030715542
id14339,0.9980422,0.0006908082,0.001266901
id07873,0.013356467,0.0044584377,0.98218507
id06939,0.09690032,0.8284505,0.07464919
id14827,0.7925198,0.11345442,0.09402581
id19768,0.44256487,0.47561115,0.08182392
id18080,0.99813473,0.00024970353,0.0016155525
id17384,0.79575557,0.14439428,0.059850093
id12059,0.8620775,0.08689917,0.05102336
id27382,0.0024747578,0.0018252862,0.9957
id23252,0.8379694,0.025444092,0.13658647
id14797,0.08000351,0.028184125,0.8918123
id25826,0.0015981512,0.00070395914,0.9976979
id27569,0.9429346,0.022597376,0.034468077
id05079,0.9803269,0.016261298,0.0034118604
id23749,0.985507,0.002936543,0.011556403
id04852,0.0014559008,0.00030274928,0.9982413
id08920,0.9667585,0.026024096,0.0072173974
id15229,0.7497241,0.019557506,0.23071839
id11992,0.099204354,0.73992187,0.16087376
id21087,0.35104632,0.04728801,0.6016657
id22173,0.97645354,0.017813185,0.0057332874
id26488,0.769525,0.16574477,0.06473026
id09378,0.85909647,0.007919285,0.13298427
id19280,0.3207624,0.6741373,0.0051002717
id00701,0.0033382808,0.0028738286,0.9937878
id18252,0.9706369,0.02848554,0.00087759
id19850,0.021476442,0.07693447,0.90158904
